,movie_id,genre_id
12787,88818,18
12788,88818,35
12789,88818,80
12790,88818,10769
12791,30114,12
12792,30114,35
12793,30114,37
12794,70489,18
12795,70489,10749
12796,21972,35
12797,21972,18
12798,21972,10751
12799,21972,14
12800,608,28
12801,608,12
12802,608,35
12803,608,878
12804,59387,16
12805,59387,28
12806,59387,10751
12807,26290,18
12808,17043,10751
12809,17043,28
12810,17043,12
12811,6278,12
12812,6278,28
12813,6278,14
12814,4147,53
12815,4147,80
12816,4147,18
12817,16664,35
12818,16664,18
12819,16664,10769
12820,16664,10749
12821,14651,18
12822,14651,35
12823,14651,10749
12824,96238,35
12825,96238,10749
12826,15096,878
12827,19731,28
12828,19731,35
12829,19731,80
12830,20324,10749
12831,20324,35
12832,20324,18
12833,49370,18
12834,49370,10749
12835,14902,18
12836,14902,35
12837,14902,36
12838,14902,10402
12839,42254,80
12840,42254,18
12841,42254,10749
12842,1842,9648
12843,1842,27
12844,1842,18
12845,2721,18
12846,2721,36
12847,2721,53
12848,11442,27
12849,11442,53
12850,1364,18
12851,1364,10749
12852,8869,28
12853,8869,35
12854,8869,27
12855,8869,53
12856,8665,18
12857,8665,36
12858,8665,53
12859,10996,10751
12860,10996,12
12861,10996,16
12862,10996,35
12863,818,35
12864,818,80
12865,818,878
12866,18357,12
12867,18357,35
12868,18357,10751
12869,29047,99
12870,45861,18
12871,45861,35
12872,39141,35
12873,39141,18
12874,39141,10749
12875,33152,28
12876,33152,35
12877,33152,80
12878,149445,80
12879,149445,35
12880,10309,18
12881,6404,18
12882,6404,27
12883,19133,28
12884,19133,35
12885,43199,18
12886,43199,10402
12887,43199,10749
12888,43915,28
12889,43915,35
12890,43915,18
12891,24130,28
12892,24130,12
12893,24130,35
12894,43445,18
12895,36645,28
12896,36645,35
12897,36645,53
12898,5155,80
12899,5155,18
12900,5155,10749
12901,23728,12
12902,23728,35
12903,23728,14
12904,23728,878
12905,3780,18
12906,10786,28
12907,10786,12
12908,10786,18
12909,10786,10749
12910,8764,35
12911,13908,35
12912,13908,10751
12913,2675,18
12914,2675,53
12915,2675,878
12916,2675,9648
12917,12308,35
12918,12308,18
12919,12308,10749
12920,9488,28
12921,9488,12
12922,9488,10751
12923,9962,18
12924,9962,35
12925,9962,10749
12926,9573,80
12927,9573,18
12928,9573,9648
12929,9573,53
12930,7451,28
12931,7451,12
12932,7451,53
12933,2750,35
12934,2750,18
12935,30586,99
12936,61112,35
12937,92384,18
12938,92384,53
12939,92384,10749
12940,92384,10769
12941,43772,35
12942,20337,35
12943,27062,18
12944,27062,10769
12945,27062,10749
12946,34070,18
12947,34070,35
12948,6173,18
12949,6173,53
12950,6173,80
12951,6173,10749
12952,10305,18
12953,10305,80
12954,10305,9648
12955,42337,18
12956,42337,10749
12957,18694,18
12958,18694,10402
12959,18694,10749
12960,74578,18
12961,74578,10769
12962,10081,28
12963,10081,12
12964,10081,80
12965,10081,18
12966,11484,12
12967,11484,28
12968,11484,878
12969,11692,28
12970,11692,35
12971,11692,878
12972,9266,12
12973,3640,10749
12974,3640,18
12975,3640,35
12976,8653,18
12977,8653,53
12978,30072,18
12979,30072,9648
12980,30072,10749
12981,9357,27
12982,9357,53
12983,12771,35
12984,12771,10749
12985,9296,35
12986,9296,18
12987,9296,878
12988,15070,28
12989,15070,12
12990,15070,18
12991,15070,53
12992,26942,35
12993,26942,10749
12994,206042,35
12995,206042,10751
12996,206042,10749
12997,26895,18
12998,26895,10769
12999,60608,18
13000,60608,10769
13001,97447,10402
13002,97447,18
13003,11243,12
13004,11243,14
13005,11243,16
13006,11243,35
13007,11243,878
13008,11243,10751
13009,19975,12
13010,19975,16
13011,19975,10751
13012,10323,12
13013,10323,14
13014,10323,10751
13015,9595,28
13016,9595,35
13017,9595,10752
13018,28319,27
13019,46878,28
13020,46878,18
13021,46878,27
13022,46878,878
13023,24750,12
13024,24750,18
13025,24750,35
13026,24750,878
13027,24750,53
13028,31393,878
13029,31393,27
13030,24038,27
13031,79783,12
13032,79783,18
13033,79783,35
13034,79783,10751
13035,9941,35
13036,18639,28
13037,18639,18
13038,18639,10749
13039,18639,37
13040,39833,18
13041,39833,28
13042,39833,37
13043,39833,10402
13044,39833,10749
13045,32858,27
13046,3127,27
13047,3127,878
13048,10859,28
13049,10859,35
13050,10859,10749
13051,32825,18
13052,32825,10749
13053,10725,18
13054,10725,27
13055,9544,27
13056,9544,53
13057,23967,35
13058,57351,28
13059,57351,53
13060,26165,18
13061,26165,36
13062,26165,10749
13063,26165,10769
13064,31514,35
13065,13571,18
13066,26056,18
13067,26056,53
13068,13536,80
13069,13536,18
13070,13536,9648
13071,20616,18
13072,20616,53
13073,96218,35
13074,96218,10749
13075,79319,27
13076,16806,28
13077,16806,35
13078,16806,53
13079,16806,80
13080,15516,27
13081,15516,53
13082,9299,27
13083,9299,53
13084,113369,99
13085,113369,10769
13086,10611,35
13087,10611,18
13088,12770,28
13089,12770,35
13090,12770,18
13091,4108,28
13092,4108,80
13093,4108,53
13094,55903,18
13095,55903,53
13096,55903,80
13097,55903,10769
13098,46466,18
13099,46466,10749
13100,9685,35
13101,9685,18
13102,87481,18
13103,87481,10769
13104,16370,18
13105,18913,35
13106,14361,28
13107,14361,12
13108,14361,35
13109,14361,10751
13110,41021,80
13111,41021,27
13112,41021,9648
13113,18943,35
13114,18943,10751
13115,32685,27
13116,32685,35
13117,32685,10751
13118,64079,10749
13119,64079,18
13120,64079,28
13121,18477,27
13122,12262,27
13123,33506,35
13124,33506,18
13125,29515,18
13126,41582,35
13127,41582,10751
13128,50382,27
13129,42633,35
13130,42633,53
13131,26680,27
13132,34086,35
13133,34086,10751
13134,34086,878
13135,11504,28
13136,11504,35
13137,11504,10751
13138,11504,878
13139,23470,28
13140,23470,12
13141,23470,35
13142,23470,10751
13143,977,12
13144,977,18
13145,977,10749
13146,233,18
13147,19049,18
13148,19049,10751
13149,5506,35
13150,5506,80
13151,32961,35
13152,32961,80
13153,32568,35
13154,32568,18
13155,29698,18
13156,22244,35
13157,22244,18
13158,22244,27
13159,19460,35
13160,19460,18
13161,19460,10749
13162,575,18
13163,575,53
13164,10550,28
13165,10550,12
13166,10550,53
13167,9034,35
13168,9034,18
13169,9093,10752
13170,9093,12
13171,9093,18
13172,9093,10749
13173,9039,28
13174,9039,80
13175,9039,18
13176,9039,53
13177,1958,35
13178,1958,53
13179,1958,10402
13180,1958,80
13181,1958,9648
13182,23550,18
13183,68569,18
13184,68569,10752
13185,318535,27
13186,11013,35
13187,11013,18
13188,11013,10749
13189,129,14
13190,129,12
13191,129,16
13192,129,10751
13193,54714,99
13194,11529,35
13195,11529,10749
13196,10771,53
13197,10771,28
13198,10771,35
13199,10771,878
13200,38951,35
13201,38951,18
13202,55018,27
13203,55018,53
13204,44635,35
13205,44635,10749
13206,31005,10749
13207,31005,18
13208,72308,99
13209,50123,28
13210,50123,18
13211,2110,18
13212,2110,28
13213,2110,35
13214,15173,28
13215,15173,12
13216,15173,16
13217,15173,35
13218,15173,10751
13219,15173,14
13220,15173,10749
13221,9533,80
13222,9533,53
13223,9533,27
13224,38866,18
13225,4107,28
13226,4107,12
13227,4107,18
13228,4107,36
13229,10575,18
13230,10575,53
13231,10575,10749
13232,10575,80
13233,47500,35
13234,47500,10749
13235,15720,18
13236,15720,10749
13237,9260,35
13238,21828,18
13239,21828,10749
13240,1682,14
13241,1682,878
13242,1682,28
13243,1682,12
13244,39462,14
13245,39462,878
13246,39462,10751
13247,18983,878
13248,18983,27
13249,41971,18
13250,41971,35
13251,33831,80
13252,33831,18
13253,24348,99
13254,24348,18
13255,24348,10402
13256,19140,18
13257,19140,10751
13258,82545,18
13259,82545,10749
13260,37606,18
13261,37606,10749
13262,34600,35
13263,34600,10751
13264,39128,35
13265,39128,10751
13266,11868,27
13267,12921,35
13268,19953,16
13269,19953,35
13270,19953,10751
13271,19953,14
13272,19953,878
13273,53049,18
13274,53049,10749
13275,10772,28
13276,10772,37
13277,77079,37
13278,74899,18
13279,74899,27
13280,74899,53
13281,120694,18
13282,120694,35
13283,12719,28
13284,12719,35
13285,12719,80
13286,25001,9648
13287,25001,28
13288,25001,35
13289,25001,80
13290,43438,18
13291,3092,53
13292,3092,18
13293,3092,80
13294,4989,9648
13295,4989,53
13296,15313,28
13297,15313,35
13298,12590,53
13299,12590,27
13300,12590,9648
13301,37964,35
13302,37964,10749
13303,7501,80
13304,7501,53
13305,1809,35
13306,1809,18
13307,1809,10749
13308,13768,18
13309,13768,10751
13310,13768,14
13311,13768,10749
13312,13768,878
13313,10994,18
13314,1430,99
13315,19973,35
13316,19973,99
13317,40815,18
13318,40815,12
13319,12600,12
13320,12600,14
13321,12600,16
13322,12600,878
13323,12600,10751
13324,8051,35
13325,8051,18
13326,8051,10749
13327,70443,10752
13328,70443,18
13329,70443,36
13330,12779,35
13331,12779,10749
13332,146269,18
13333,15992,18
13334,15992,9648
13335,15992,53
13336,1613,53
13337,1613,28
13338,1613,35
13339,1613,80
13340,565,27
13341,565,9648
13342,14112,18
13343,14112,80
13344,41324,99
13345,15192,18
13346,15192,10752
13347,49872,35
13348,49872,10751
13349,49872,14
13350,21925,99
13351,21925,18
13352,21925,10402
13353,21925,53
13354,30309,35
13355,30309,18
13356,16646,9648
13357,16646,18
13358,16646,14
13359,16646,36
13360,37288,18
13361,20861,18
13362,12647,18
13363,12647,28
13364,12647,53
13365,12647,80
13366,12477,16
13367,12477,18
13368,12477,10752
13369,10285,14
13370,10285,27
13371,10285,53
13372,19403,28
13373,19403,80
13374,19403,53
13375,11009,18
13376,11009,10402
13377,10805,18
13378,10805,28
13379,10805,10402
13380,10805,10749
13381,40064,27
13382,17496,18
13383,17496,10749
13384,40969,27
13385,40969,53
13386,76411,18
13387,76411,10402
13388,5917,28
13389,5917,18
13390,5917,37
13391,31278,878
13392,31278,28
13393,33670,35
13394,47942,28
13395,47942,12
13396,47942,18
13397,47942,53
13398,33076,35
13399,44932,27
13400,44932,878
13401,15668,14
13402,15668,10402
13403,15668,10749
13404,30709,28
13405,30709,35
13406,30709,18
13407,30709,10749
13408,19429,18
13409,19429,10749
13410,19429,53
13411,140413,35
13412,140413,10749
13413,21294,28
13414,21294,80
13415,21294,53
13416,11340,28
13417,11340,35
13418,11644,18
13419,11644,9648
13420,11644,53
13421,33721,27
13422,36133,35
13423,24124,27
13424,24124,53
13425,34697,80
13426,34697,18
13427,8691,12
13428,8691,27
13429,53922,35
13430,66592,35
13431,66592,9648
13432,66592,53
13433,6399,28
13434,6399,12
13435,6399,35
13436,25773,18
13437,19123,35
13438,19123,80
13439,19123,12
13440,26560,35
13441,26560,10749
13442,36220,35
13443,36220,27
13444,225,18
13445,225,36
13446,24274,27
13447,24274,9648
13448,33016,27
13449,33016,9648
13450,33016,53
13451,26444,28
13452,26444,18
13453,19114,10749
13454,19114,18
13455,17205,80
13456,17205,28
13457,17205,18
13458,24740,27
13459,24740,9648
13460,24740,53
13461,10863,28
13462,10863,18
13463,10863,10749
13464,10863,53
13465,31679,28
13466,31679,9648
13467,31679,53
13468,15900,27
13469,15900,99
13470,12237,99
13471,12237,27
13472,15901,27
13473,15901,99
13474,15902,27
13475,15902,99
13476,97251,27
13477,97251,99
13478,12579,10749
13479,12579,18
13480,85058,35
13481,85058,18
13482,23668,80
13483,23668,18
13484,70971,18
13485,70971,10749
13486,25113,35
13487,25113,18
13488,25113,10749
13489,28893,28
13490,28893,12
13491,28893,27
13492,28893,878
13493,11646,12
13494,11646,18
13495,11646,36
13496,11646,10752
13497,5062,80
13498,5062,18
13499,5062,9648
13500,5062,53
13501,24634,18
13502,24634,27
13503,24634,53
13504,75963,35
13505,16124,12
13506,16124,35
13507,21764,35
13508,21764,10749
13509,22435,35
13510,42149,18
13511,42149,27
13512,42149,53
13513,37936,18
13514,37936,27
13515,37936,53
13516,37936,9648
13517,73247,35
13518,73247,10749
13519,73247,10751
13520,46364,10769
13521,46364,27
13522,46364,878
13523,46364,53
13524,27016,18
13525,27016,53
13526,27016,10402
13527,35685,18
13528,35685,10749
13529,38665,28
13530,38665,12
13531,38665,10749
13532,38665,37
13533,265,10752
13534,265,18
13535,265,10749
13536,2264,10749
13537,2264,18
13538,21874,878
13539,21874,53
13540,41394,16
13541,41394,35
13542,41394,10751
13543,47957,53
13544,47957,27
13545,31407,35
13546,31407,10769
13547,16471,35
13548,63443,35
13549,63443,10749
13550,22171,80
13551,22171,18
13552,22171,27
13553,22171,53
13554,39874,53
13555,39874,27
13556,39874,9648
13557,25468,35
13558,25468,18
13559,19507,35
13560,29072,27
13561,75596,18
13562,75596,10402
13563,42146,35
13564,42146,18
13565,17450,18
13566,17450,10402
13567,17450,10749
13568,47886,27
13569,47886,9648
13570,31646,27
13571,14269,35
13572,41280,10749
13573,41280,35
13574,1672,28
13575,1672,12
13576,1672,53
13577,35935,99
13578,9645,27
13579,9645,9648
13580,9645,53
13581,9012,99
13582,9012,35
13583,13098,28
13584,13098,80
13585,13098,18
13586,13440,9648
13587,13440,53
13588,12454,35
13589,12454,18
13590,31668,28
13591,31668,35
13592,31668,18
13593,31668,36
13594,41645,18
13595,41645,10749
13596,41645,10769
13597,1360,18
13598,1360,10749
13599,13441,35
13600,13441,18
13601,45767,35
13602,45767,18
13603,45767,10751
13604,45767,878
13605,14626,18
13606,48155,18
13607,12208,12
13608,12208,28
13609,12208,35
13610,11905,14
13611,11905,27
13612,39497,35
13613,1941,28
13614,1941,18
13615,1941,36
13616,1941,10752
13617,26685,35
13618,31918,35
13619,31918,10752
13620,19662,35
13621,19662,18
13622,19662,10749
13623,8427,28
13624,8427,12
13625,8427,35
13626,8427,53
13627,9021,14
13628,9021,35
13629,9021,10751
13630,28988,18
13631,28988,36
13632,28988,10752
13633,52735,18
13634,52735,10749
13635,13526,80
13636,13526,18
13637,13526,9648
13638,9280,53
13639,9280,80
13640,9280,10749
13641,65,18
13642,117520,99
13643,117520,10402
13644,117520,10769
13645,10712,18
13646,10712,10749
13647,27204,35
13648,27204,10749
13649,10167,80
13650,10167,28
13651,10167,53
13652,672,12
13653,672,14
13654,672,10751
13655,16351,10752
13656,16351,18
13657,542,18
13658,542,10749
13659,36584,18
13660,36584,53
13661,30192,99
13662,33251,18
13663,33251,10751
13664,25466,28
13665,25466,35
13666,25466,878
13667,50677,18
13668,2165,53
13669,2165,28
13670,2165,18
13671,25037,10752
13672,25037,35
13673,25037,18
13674,25037,10749
13675,11617,37
13676,24909,18
13677,81530,18
13678,34341,35
13679,18993,28
13680,18993,12
13681,18993,878
13682,53000,28
13683,53000,9648
13684,53000,53
13685,29229,14
13686,29229,18
13687,29229,53
13688,11880,27
13689,11880,28
13690,11880,53
13691,63435,18
13692,63435,28
13693,63435,53
13694,80849,18
13695,80849,53
13696,80849,10752
13697,1377,35
13698,1377,18
13699,1377,10751
13700,1377,10749
13701,11629,14
13702,11629,27
13703,11629,35
13704,11629,878
13705,2528,18
13706,2528,10769
13707,2528,10749
13708,12716,12
13709,12716,18
13710,12717,12
13711,12717,35
13712,12717,18
13713,12717,10749
13714,13888,12
13715,48524,18
13716,48524,35
13717,48524,10749
13718,10750,28
13719,10750,12
13720,10750,53
13721,44247,53
13722,44247,27
13723,44247,9648
13724,45226,12
13725,45226,80
13726,45226,53
13727,96966,18
13728,25566,18
13729,109962,18
13730,13386,35
13731,43089,53
13732,43089,27
13733,43089,9648
13734,47888,18
13735,47888,9648
13736,47888,10749
13737,47888,53
13738,20472,35
13739,20472,14
13740,20472,27
13741,9538,27
13742,9538,878
13743,9538,53
13744,14664,80
13745,14664,18
13746,14664,28
13747,14664,53
13748,27997,35
13749,27997,10402
13750,49934,35
13751,49934,18
13752,49934,10749
13753,84735,35
13754,9317,35
13755,9317,878
13756,12528,28
13757,12528,80
13758,12528,18
13759,12528,36
13760,12528,53
13761,47890,12
13762,47890,9648
13763,47890,53
13764,69014,18
13765,21515,35
13766,21515,27
13767,21515,9648
13768,42371,35
13769,42371,10749
13770,26325,12
13771,26325,28
13772,26325,35
13773,69169,53
13774,69169,18
13775,69169,27
13776,31921,18
13777,31921,35
13778,31921,53
13779,31921,9648
13780,31921,10749
13781,11524,28
13782,11524,80
13783,11524,18
13784,11524,53
13785,109264,18
13786,109264,10402
13787,109264,99
13788,32077,80
13789,32077,18
13790,326890,18
13791,36669,12
13792,36669,28
13793,36669,53
13794,17187,18
13795,17187,10749
13796,10426,35
13797,32625,18
13798,8198,18
13799,8198,28
13800,8198,53
13801,8198,10749
13802,204372,18
13803,204372,10749
13804,64,18
13805,64,10749
13806,13376,35
13807,13376,16
13808,15074,28
13809,15074,12
13810,15074,18
13811,15074,53
13812,2103,18
13813,2103,878
13814,2103,9648
13815,2103,10749
13816,9016,12
13817,9016,16
13818,9016,10751
13819,9016,14
13820,9016,878
13821,16028,27
13822,16028,53
13823,27070,35
13824,27070,27
13825,5261,53
13826,5261,18
13827,5261,35
13828,5261,28
13829,5261,10749
13830,15514,18
13831,23303,35
13832,23303,18
13833,20992,28
13834,20992,80
13835,20992,53
13836,66091,18
13837,66091,10749
13838,6007,35
13839,6007,18
13840,25239,27
13841,25239,53
13842,42453,12
13843,42453,14
13844,42453,28
13845,42453,878
13846,42453,10751
13847,25284,53
13848,25284,9648
13849,25284,10749
13850,125337,53
13851,125337,10749
13852,7011,878
13853,7011,14
13854,7011,27
13855,7011,12
13856,35612,35
13857,35612,18
13858,10880,878
13859,10880,53
13860,13945,28
13861,13945,12
13862,13945,14
13863,14433,28
13864,14433,18
13865,14433,36
13866,14433,10752
13867,9932,35
13868,9932,80
13869,13369,28
13870,13369,18
13871,2757,35
13872,2757,80
13873,2757,18
13874,7299,28
13875,7299,878
13876,7299,53
13877,78022,18
13878,78022,28
13879,78022,10749
13880,78022,10769
13881,32273,18
13882,26356,18
13883,23990,18
13884,4241,35
13885,4241,18
13886,4241,27
13887,4241,53
13888,37335,18
13889,34113,99
13890,34113,10402
13891,22257,80
13892,22257,35
13893,35343,35
13894,30142,99
13895,17360,28
13896,17360,18
13897,31695,18
13898,76397,18
13899,76397,10402
13900,40952,27
13901,40952,53
13902,38849,878
13903,38849,53
13904,71524,12
13905,71524,35
13906,43279,10752
13907,43279,18
13908,43279,28
13909,29743,35
13910,41760,35
13911,41760,18
13912,41760,10749
13913,31665,28
13914,31665,35
13915,31665,37
13916,40219,27
13917,40219,878
13918,45840,35
13919,45840,10749
13920,16363,35
13921,22023,18
13922,22023,80
13923,171,35
13924,73116,9648
13925,73116,18
13926,73116,27
13927,26639,27
13928,26639,35
13929,26639,18
13930,26639,878
13931,42124,99
13932,25297,18
13933,39274,28
13934,39274,878
13935,11564,28
13936,11564,18
13937,11564,27
13938,11564,80
13939,11564,53
13940,67772,35
13941,67772,18
13942,4202,18
13943,4202,36
13944,17590,35
13945,17590,80
13946,17590,18
13947,17590,9648
13948,17590,10749
13949,17590,53
13950,20787,878
13951,28940,35
13952,28940,27
13953,13497,18
13954,13497,10749
13955,13497,35
13956,13497,10402
13957,11852,35
13958,11852,14
13959,7303,35
13960,7303,18
13961,7303,10749
13962,201,878
13963,201,28
13964,201,12
13965,201,53
13966,2755,18
13967,2755,35
13968,33504,18
13969,33504,10769
13970,21868,18
13971,65684,18
13972,10856,28
13973,10856,35
13974,10856,18
13975,10856,10749
13976,10856,878
13977,10856,53
13978,99826,35
13979,99826,18
13980,18602,18
13981,121,12
13982,121,14
13983,121,28
13984,25838,18
13985,25838,10752
13986,1429,80
13987,1429,18
13988,13435,18
13989,13435,10749
13990,3131,18
13991,3131,36
13992,3131,80
13993,2642,35
13994,2642,10749
13995,14317,16
13996,14317,12
13997,14317,10751
13998,11022,28
13999,11022,80
14000,11022,18
14001,11022,53
14002,24249,53
14003,9491,53
14004,2149,18
14005,2149,53
14006,2149,10749
14007,20139,18
14008,32074,28
14009,32074,53
14010,19067,18
14011,19067,10752
14012,53712,18
14013,53712,53
14014,53712,80
14015,53712,9648
14016,53712,10749
14017,25848,12
14018,25848,18
14019,14931,28
14020,14931,80
14021,14931,18
14022,14931,53
14023,11317,35
14024,11317,18
14025,11317,10751
14026,11317,10749
14027,4032,35
14028,4032,18
14029,4032,10751
14030,8392,14
14031,8392,16
14032,8392,10751
14033,31804,35
14034,81048,80
14035,12232,28
14036,12232,12
14037,12232,10751
14038,12232,14
14039,11706,18
14040,11706,10752
14041,11706,10749
14042,61265,9648
14043,61265,53
14044,42569,35
14045,25720,28
14046,25720,53
14047,26946,27
14048,26946,878
14049,16938,27
14050,16938,9648
14051,16938,53
14052,21143,27
14053,21143,878
14054,21143,53
14055,61578,18
14056,61578,10769
14057,61578,10749
14058,20424,878
14059,20424,53
14060,4561,18
14061,4435,18
14062,4435,36
14063,16993,18
14064,18002,28
14065,18002,35
14066,18002,53
14067,18002,80
14068,21332,28
14069,21332,12
14070,21332,18
14071,640,18
14072,640,80
14073,10599,35
14074,10599,10751
14075,10599,14
14076,1574,28
14077,1574,35
14078,1574,80
14079,1574,18
14080,1574,10402
14081,590,18
14082,13560,10752
14083,13560,18
14084,29339,12
14085,29339,18
14086,29339,28
14087,29339,10751
14088,423,18
14089,423,10752
14090,28028,80
14091,28028,18
14092,41084,35
14093,18773,27
14094,18773,9648
14095,18773,53
14096,16225,28
14097,16225,12
14098,16225,16
14099,16225,14
14100,16225,878
14101,28679,27
14102,28679,53
14103,262,35
14104,262,18
14105,15395,35
14106,15395,18
14107,4912,35
14108,4912,80
14109,4912,18
14110,4912,10749
14111,4912,53
14112,107693,18
14113,23626,35
14114,23626,99
14115,12090,35
14116,44233,35
14117,35172,9648
14118,35172,18
14119,36273,28
14120,36273,53
14121,36273,10769
14122,14390,35
14123,14390,80
14124,14390,18
14125,41209,28
14126,41209,35
14127,41209,18
14128,41209,53
14129,9582,35
14130,9582,10749
14131,10628,35
14132,10628,12
14133,10628,80
14134,11078,28
14135,11078,35
14136,11078,80
14137,11078,53
14138,77633,35
14139,77633,10769
14140,598,18
14141,598,80
14142,99885,18
14143,99885,10749
14144,99885,10769
14145,15842,18
14146,15842,10749
14147,24711,18
14148,24711,53
14149,43886,35
14150,43886,18
14151,43886,10749
14152,11222,18
14153,11222,53
14154,13199,80
14155,13199,18
14156,13199,10749
14157,8073,80
14158,8073,18
14159,8073,10749
14160,26393,35
14161,26393,18
14162,26393,10749
14163,15278,10402
14164,15278,35
14165,1484,18
14166,14667,10752
14167,14667,18
14168,14667,10749
14169,47263,35
14170,47263,18
14171,47263,10402
14172,18692,35
14173,18692,10749
14174,15734,35
14175,15734,10402
14176,15734,10749
14177,34148,18
14178,34148,10749
14179,20813,35
14180,20813,18
14181,20813,10751
14182,20813,10749
14183,53027,35
14184,53027,10751
14185,53027,10749
14186,18894,10402
14187,18894,35
14188,18894,10749
14189,26252,28
14190,26252,80
14191,26252,18
14192,26252,10749
14193,24742,35
14194,24742,10749
14195,19415,18
14196,19415,10749
14197,41927,35
14198,41927,18
14199,41927,10749
14200,5968,35
14201,5968,10749
14202,10727,53
14203,10727,27
14204,9045,18
14205,9045,36
14206,9082,99
14207,92348,99
14208,92348,10769
14209,80965,27
14210,80965,53
14211,14469,28
14212,14469,18
14213,14469,53
14214,55909,18
14215,55909,10749
14216,55909,35
14217,20663,53
14218,20663,80
14219,20663,18
14220,20663,9648
14221,31916,12
14222,31916,28
14223,31916,18
14224,61807,18
14225,61807,10769
14226,61807,10749
14227,20639,35
14228,20639,10751
14229,7514,10402
14230,7514,18
14231,7514,80
14232,42645,18
14233,42645,10751
14234,42645,35
14235,29463,18
14236,29463,10402
14237,29463,10749
14238,42795,9648
14239,42795,10751
14240,42795,53
14241,42795,10749
14242,39349,18
14243,39349,28
14244,39349,53
14245,44164,18
14246,12253,28
14247,12253,18
14248,9358,27
14249,9358,9648
14250,1647,28
14251,1647,53
14252,9027,35
14253,9027,10749
14254,125945,10752
14255,125945,18
14256,21189,99
14257,10894,18
14258,10894,27
14259,10894,53
14260,10894,10749
14261,28528,18
14262,34783,35
14263,34374,80
14264,34374,9648
14265,34374,53
14266,12490,35
14267,12490,53
14268,26761,10749
14269,26761,53
14270,26761,37
14271,26761,18
14272,35185,35
14273,15802,18
14274,39948,28
14275,39948,35
14276,39948,80
14277,8286,18
14278,8286,53
14279,43028,18
14280,65300,27
14281,65300,53
14282,65300,18
14283,65300,9648
14284,65300,878
14285,24129,18
14286,4628,12
14287,4628,18
14288,4628,28
14289,4628,53
14290,4628,10769
14291,4193,53
14292,4193,80
14293,4193,9648
14294,4193,18
14295,10724,878
14296,10724,28
14297,10724,12
14298,10724,53
14299,89571,18
14300,32065,28
14301,32065,12
14302,32065,53
14303,11915,35
14304,42136,37
14305,42136,28
14306,28307,18
14307,28307,53
14308,28307,9648
14309,37917,37
14310,37917,35
14311,37917,18
14312,37917,10402
14313,70011,878
14314,70011,35
14315,70011,18
14316,37191,80
14317,210092,18
14318,3028,35
14319,3028,27
14320,3028,878
14321,29224,35
14322,81001,35
14323,81001,14
14324,8219,35
14325,27088,35
14326,10150,14
14327,10150,16
14328,10150,10751
14329,20980,878
14330,20980,35
14331,16407,28
14332,16407,35
14333,41913,18
14334,41913,10749
14335,30875,27
14336,29450,35
14337,29450,18
14338,27380,12
14339,27380,28
14340,27380,878
14341,8288,35
14342,8288,10749
14343,15600,18
14344,15600,36
14345,15600,9648
14346,15600,53
14347,52083,35
14348,52083,10769
14349,124963,80
14350,124963,18
14351,124963,10752
14352,11949,35
14353,42134,18
14354,79257,12
14355,79257,28
14356,79257,53
14357,42130,10752
14358,42130,18
14359,42131,18
14360,42131,36
14361,41291,18
14362,41291,10402
14363,41291,10749
14364,84784,35
14365,84784,27
14366,84784,9648
14367,23942,10749
14368,23942,12
14369,72340,35
14370,72340,80
14371,32692,35
14372,32692,18
14373,37997,18
14374,27609,18
14375,25872,28
14376,25872,35
14377,25872,18
14378,25872,10751
14379,25872,10402
14380,25872,10749
14381,83562,35
14382,83562,18
14383,83562,10752
14384,127,18
14385,14645,35
14386,27726,18
14387,27726,27
14388,27726,14
14389,42135,18
14390,21923,35
14391,1563,99
14392,17132,10751
14393,59533,35
14394,59533,10402
14395,2262,80
14396,2262,18
14397,52772,18
14398,52772,10749
14399,46925,18
14400,46925,35
14401,46925,10751
14402,77073,18
14403,76395,28
14404,37607,35
14405,37607,18
14406,30874,27
14407,30363,18
14408,49409,35
14409,49409,10402
14410,49409,10749
14411,32048,53
14412,48139,18
14413,48139,10749
14414,30584,28
14415,30584,12
14416,30584,14
14417,48313,53
14418,48249,35
14419,48249,18
14420,48249,10749
14421,29702,27
14422,29702,9648
14423,29702,53
14424,24830,28
14425,24830,35
14426,24830,53
14427,30049,27
14428,30049,878
14429,9699,35
14430,9699,80
14431,48561,18
14432,48561,10402
14433,30789,27
14434,30789,53
14435,11057,18
14436,11057,36
14437,47955,27
14438,47955,18
14439,47955,53
14440,19322,28
14441,19322,53
14442,31661,35
14443,31661,18
14444,52556,18
14445,52556,10749
14446,38219,14
14447,38219,878
14448,23943,35
14449,26454,35
14450,26454,18
14451,26454,10749
14452,26454,878
14453,26454,53
14454,9919,35
14455,9919,10749
14456,6038,28
14457,6038,12
14458,6038,35
14459,6038,37
14460,9480,14
14461,9480,28
14462,9480,80
14463,9480,878
14464,9480,53
14465,14873,10751
14466,14873,16
14467,14873,12
14468,13132,18
14469,13132,10749
14470,22707,99
14471,18302,18
14472,1956,9648
14473,1956,18
14474,1956,12
14475,12112,18
14476,12112,10749
14477,12112,53
14478,50380,28
14479,50380,80
14480,50380,18
14481,50380,53
14482,212058,10749
14483,212058,18
14484,12139,10751
14485,12139,35
14486,118936,35
14487,118936,10749
14488,18587,27
14489,18587,80
14490,18587,53
14491,18587,18
14492,24883,18
14493,24883,10751
14494,17264,12
14495,17264,10751
14496,3426,10749
